Contact_Radius_Length,Contact_Radius_Width,Average_Chip_1,Stress_Contact_1,Stress_Contact_2,Stress_Metal_1,Stress_Metal_2,Total_Strain_Contact_1,Total_Strain_Contact_2,Total_Strain_Metal_1,Total_Strain_Metal_2,Total_Displacement_Contact_1,Total_Displacement_Contact_2,Total_Displacement_Metal_1,Total_Displacement_Metal_2
0.0945,0.032414938,125.15264337320693,118.60474636944795,5.1622002878673093e-08,122.47804507426257,1.663607637270015e-08,0.001568752833037755,1.8546911635876257e-12,0.0016252713897179295,6.653432543372248e-13,0.0007911915418292951,2.4282214668230934e-14,0.0007104115549784605,3.329258504058657e-14
0.09375,0.032157676,125.15301299388715,118.53016938012266,3.763063438906597e-08,122.47854551894876,1.7928927800157738e-08,0.0015677096933083086,1.2916570268711876e-12,0.0016252615392432213,6.794470947988121e-13,0.0007911486893639055,1.8648931117753742e-14,0.000710414185438486,3.4051115308729833e-14
0.093,0.031900415,125.15338513569506,118.40166447785948,5.130575962896261e-08,122.4790326920458,1.6746007837129212e-08,0.0015659547830235284,1.7270931961027538e-12,0.001625249824439361,6.268041810233068e-13,0.0007910968330168729,1.471149525659365e-14,0.0007104168715219946,3.10630983010031e-14
0.09225,0.031643154,125.15384716471895,118.14170715428513,4.268619990243866e-08,122.47949011513916,1.952820923580376e-08,0.0015626609554510974,1.5266861883597014e-12,0.0016252255353945584,7.845619967033231e-13,0.0007911469594842025,2.9022330129758975e-14,0.0007104219867848043,3.6309080861231806e-14
0.09,0.030871369,125.15484124816793,117.37067911646574,4.4512792479020514e-08,122.48100175909312,1.5685720942260745e-08,0.0015503624757312391,1.560423766183786e-12,0.0016252064044686007,6.069036530906691e-13,0.0007909441956350104,1.5551876279718753e-14,0.0007104272823174779,3.039773538846993e-14
0.08775,0.030099585,125.15600039312328,117.67035317782822,5.0693988104762504e-08,122.48258293661642,1.8867902959630555e-08,0.0015549038545682264,1.7565964524977888e-12,0.0016251732907876853,7.774470743485136e-13,0.0007908378869183727,2.0889225651402183e-14,0.0007104361490895743,3.4981740970440424e-14
0.087,0.029842324,125.15645141093782,117.51032335180929,4.731124347980174e-08,122.48319219538806,1.8650536137239984e-08,0.001552775321134294,1.7163503845094588e-12,0.0016251603008389606,7.527075097449074e-13,0.0007908016769514598,1.637533385011821e-14,0.0007104399719140253,3.5278937396749184e-14
0.0855,0.029327801,125.1571264866783,117.27251091259174,4.9230183370307214e-08,122.48402281313602,2.117374015878686e-08,0.0015495542997303287,1.736136144271171e-12,0.0016251319900176665,8.344347911582721e-13,0.0007907210638400441,1.922875189874757e-14,0.0007104458674547284,3.7703291210274794e-14
0.08475,0.029070539,125.15745362140574,117.11695565009805,5.553050242104116e-08,122.48434871117588,1.910898835153458e-08,0.0015474683787906527,1.9401563601757025e-12,0.0016251134690711915,6.998723802560397e-13,0.00079068245990651,3.0380936514721846e-14,0.0007104491916230328,3.684253144883598e-14
0.084,0.028813278,125.1577861005177,116.95518252641072,4.7443871338469535e-08,122.48475306456976,2.0288513388562188e-08,0.0015453075288096448,1.6524563078782284e-12,0.001625102231623419,8.344736462069783e-13,0.0007906396572139319,1.9239022185346496e-14,0.0007104525868823946,3.631145965192488e-14
0.08325,0.028556017,125.15823928655284,116.8753226607876,5.305180801379666e-08,122.48521496526142,1.762722251934397e-08,0.0015449006463197643,1.7196655423080686e-12,0.0016250860137983977,6.838491979552295e-13,0.0007909381899898833,1.8354268384598422e-14,0.0007104591376513226,3.416640634191298e-14
0.0825,0.028298755,125.15858938309198,116.70196243959724,4.397617846626151e-08,122.48566968265294,1.9107378244130494e-08,0.0015425571783724194,1.4552908745630261e-12,0.0016250762704824436,7.622834657683183e-13,0.0007908907228756685,2.969925768353716e-14,0.0007104626628874365,3.623077094943655e-14
0.08175,0.028041494,125.15884191985931,115.54434235116518,4.9768598224964015e-08,122.48660066475318,1.6910796828620982e-08,0.0015255414182320244,1.8077100795711598e-12,0.0016251379991451046,6.692372959841644e-13,0.000790328204723615,2.6776214046614606e-14,0.000710465255059731,3.217079018196691e-14
0.081,0.027784232,125.15918587987713,115.43829396722774,4.8886191679013225e-08,122.48705252377735,1.6387085141597807e-08,0.0015241303659438645,1.700663710836987e-12,0.0016251288679381523,6.118447395816448e-13,0.0007902751929335592,1.9487124073756334e-14,0.0007104686520018143,3.2288566046338365e-14
0.08025,0.027526971,125.15953828173747,115.27790981458283,4.7934729094824487e-08,122.48750935702937,2.1584818471776347e-08,0.0015219919337335422,1.7766204332368824e-12,0.0016251189133797202,7.933683310550843e-13,0.0007902314202651559,1.8249334713296245e-14,0.0007104722302774265,3.91573880661539e-14
0.0795,0.02726971,125.15989675664663,115.17291129111446,5.4272350664966336e-08,122.48799041758647,1.769763301607434e-08,0.00152060201069763,1.7946741531848651e-12,0.0016251105550441139,7.018441467873916e-13,0.0007901891477121559,2.4049629219240345e-14,0.0007104758838473387,3.503230991465316e-14
0.0765,0.026240664,125.16149327029008,114.54173556535451,5.690732987667717e-08,122.4892325297721,1.916187752951393e-08,0.001513883351278623,1.8245998741874926e-12,0.0016249650141305426,7.646363502437181e-13,0.0007905106785014944,2.8229642807212648e-14,0.0007104926826787694,3.7197950686416334e-14
0.075,0.025726141,125.16225181236838,114.17511750488552,5.497968202420791e-08,122.490322630651,1.8716503141405052e-08,0.0015090035390250892,1.7786706460319596e-12,0.0016249514181889786,7.356699661695323e-13,0.000790429490790348,2.2550495933015064e-14,0.0007105005232509534,3.581581948583564e-14
0.07425,0.02546888,125.16263626530245,113.99486058146427,4.5176587204715706e-08,122.49088259572059,2.073827678705608e-08,0.001506600003152834,1.6807128326332976e-12,0.0016249450656896094,8.241838277555757e-13,0.0007903878233056896,2.0152051916998758e-14,0.0007105045016837648,3.7530755037607544e-14
0.0735,0.025211618,125.16295617685937,113.80947661588161,4.885054713137801e-08,122.49139593405143,2.0287134707371708e-08,0.001504144476066307,1.604536287370239e-12,0.0016249450003379508,8.094926525737657e-13,0.0007903432805612819,2.146177183580646e-14,0.0007105077476671575,3.5724505475618624e-14
0.07275,0.024954357,125.16334829219367,113.6223518898652,5.0172502790784436e-08,122.49197399169341,1.6064654334881762e-08,0.001501657824314168,1.569391726785903e-12,0.0016249392060134885,6.428328852667771e-13,0.0007903018607220538,1.535193008981993e-14,0.00071051182196712,3.126772318620609e-14
0.072,0.024697095,125.16375913699336,114.4583783920718,5.201253971569099e-08,122.49261731537088,1.870101739493185e-08,0.0015125237851046484,1.8065722049301412e-12,0.001624931452745791,7.671723738402325e-13,0.0007899844950852649,2.150425586246451e-14,0.0007105147902612672,3.459577038002475e-14
0.07125,0.024439834,125.16417013158814,114.26233816965834,5.0373174418351094e-08,122.49323281547998,1.858514986711496e-08,0.0015099197329849206,1.82325384207244e-12,0.001624926271079962,7.517910838974312e-13,0.0007899418150562589,2.2382253640065097e-14,0.0007105190864188892,3.620525553540454e-14
0.0675,0.023153527,125.16632170970746,112.41031036303359,5.596157285922467e-08,122.49644203688891,1.939915768263302e-08,0.0014853328986601164,1.917455475399592e-12,0.001624900452463011,7.629642262103208e-13,0.0007898104478210477,2.159672450820138e-14,0.0007105426541846817,3.5005325762006486e-14
0.06675,0.022896266,125.16674303254747,112.13506018905282,5.145968930812988e-08,122.4971787757684,1.9100929203546018e-08,0.001481592927064278,1.7224732459897542e-12,0.001624911688945902,7.480807637181736e-13,0.0007894270327403571,1.5985124802547665e-14,0.0007105472482940832,3.37719688193748e-14
0.0615,0.021095436,125.1703869100815,111.63948040137336,6.035584360281077e-08,122.50308047051209,2.058473547794314e-08,0.0014766947989919017,2.111240217159189e-12,0.001624921022147239,8.335863539997978e-13,0.0007893131512910725,2.2246178749951136e-14,0.0007105862546846848,3.91105757384697e-14
0.05925,0.020323651,125.17184464237258,110.05802918946465,6.138870796543022e-08,122.50541232451855,1.5830437791903302e-08,0.0014551375373708774,2.1179830855423814e-12,0.00162491614924109,5.959013449548685e-13,0.0007890699009307247,1.9827859340150776e-14,0.0007106016034169627,2.901210617835638e-14
0.0525,0.018008299,125.17699502446688,107.99164022484445,5.961859933470547e-08,122.513905766201,1.8406465166996876e-08,0.0014301247605954875,1.949072171158659e-12,0.001624923805770028,7.291026250383921e-13,0.0007886538656709909,2.828881827786735e-14,0.0007106555586277036,3.5663562044352176e-14
0.0435,0.014921162,125.19037367428797,105.87879718660608,5.235520709443334e-08,122.53703598718795,1.845001423324222e-08,0.001398257507490645,1.688276825283787e-12,0.0016250736629947289,7.32486835759966e-13,0.0007877108277453579,2.209880837902117e-14,0.0007107963774265334,3.5466577788054e-14
0.03675,0.012605809,125.18207001646425,105.8311968822943,3.636885830354257e-08,122.52260842124346,2.017485164104294e-08,0.0014020662194394284,1.1259447064007382e-12,0.0016248895126660687,7.936554522789124e-13,0.0007886009381314039,3.4951983295505826e-14,0.0007107099384589144,3.5840495598927005e-14
0.036,0.012348548,125.1834484360579,105.48885190197095,4.583729317555161e-08,122.52490851265821,1.9749883292662414e-08,0.0013974994650149785,1.5601261809174186e-12,0.0016249106332783014,7.828123120736877e-13,0.0007884127040874592,3.4995870721841846e-14,0.0007107260330405263,3.736428332989149e-14
0.03525,0.012091286,125.18190772997559,105.84293277990871,5.246780904936952e-08,122.52244327799434,1.8423053501904962e-08,0.0014018163173085748,1.8580701604603157e-12,0.0016248836781652455,7.098838145708217e-13,0.0007883876951523854,2.5592843908867573e-14,0.0007107070416418311,3.465710375258603e-14
0.03375,0.011576763,125.18510084866287,104.92577970910449,3.863242210272999e-08,122.52766336733066,1.86992282773565e-08,0.0013897388679871725,1.2471440371660488e-12,0.001624935080897818,7.2416406710707e-13,0.0007877562007578339,1.9205041855957947e-14,0.0007107459227926496,3.3692428537090474e-14
0.033,0.011319502,125.1847425971769,104.5798499053214,3.5255953157175556e-08,122.52731934387725,1.846384815791291e-08,0.0013852410461256447,1.243772406585079e-12,0.0016249334175557966,7.119707698885303e-13,0.0007879940971918898,2.2352905706439694e-14,0.0007107381953819602,3.630160564149411e-14
0.3405,0.11679668,144.9935048336594,138.44330907027233,5.3498629140768444e-08,156.75550848343002,1.611587921617222e-08,0.0018381753699815088,1.8277461433085543e-12,0.002084299345841345,6.529119137317749e-13,0.001029328528529628,2.693252285333053e-14,0.0009136612018198915,3.184435429581615e-14
0.33975,0.116539419,144.9936306361549,138.44229210721542,5.222133057415015e-08,156.7620758182262,1.858753087222886e-08,0.0018384411037127972,1.754815447893323e-12,0.002084348284839029,7.831100605938518e-13,0.0010292244246764629,3.0292388695905066e-14,0.0009136350211529274,3.322202697330537e-14
0.33525,0.114995851,144.99429756964304,138.2817492531979,5.727128774866844e-08,156.79084337912786,2.1425084752998905e-08,0.0018354199131480474,1.8954978782013147e-12,0.0020847724049167897,8.595367443287487e-13,0.0010294103984386635,3.0334424398914073e-14,0.0009135060563446466,3.9041810159452523e-14
0.333,0.114224066,144.9946798721288,138.2712818185589,5.0846310743634104e-08,156.8060695077886,1.7276030688188615e-08,0.0018353098454003652,1.719318037552036e-12,0.0020849665022506874,7.013580664440318e-13,0.0010291701892370996,2.6032827318355335e-14,0.0009134486470946022,3.6017238087905774e-14
0.33225,0.113966805,144.99484418465968,138.28975942428025,4.976255885761414e-08,156.80997982820088,1.7268700867461884e-08,0.0018369819604074958,1.7422125829556056e-12,0.0020849179577200746,6.988779803221287e-13,0.0010294557187595001,2.1750657094719646e-14,0.0009134304311509596,3.346842187601611e-14
0.3315,0.113709544,144.9951364425177,138.67131430781268,5.1973889377138224e-08,156.80490861573023,1.7986903107743414e-08,0.0018429091301556942,1.7614445628263034e-12,0.0020842833667736645,7.531717338857233e-13,0.0010313876368035562,2.4951813631333418e-14,0.00091345142988666,3.348363371860012e-14
0.33075,0.113452282,144.9951378287571,138.23813779898592,4.8675025809464014e-08,156.81995364548078,1.742498342577418e-08,0.0018349045877154196,1.5851585713705222e-12,0.0020850283649441145,6.78818785259746e-13,0.0010291702873065514,2.6202415667075352e-14,0.0009133940137039277,3.4852862897572495e-14
0.33,0.113195021,144.99527039488223,138.41700872724735,5.255857300293946e-08,156.82005017874553,1.8681747187745045e-08,0.0018391942081958904,1.760766341246813e-12,0.002084864103558788,7.248127249296211e-13,0.0010299605661231962,2.3208842140094373e-14,0.0009133976990721385,3.279001857316819e-14
0.32925,0.112937759,144.99553384130292,138.63979558201657,5.396010759087034e-08,156.82214870810378,2.005637004359163e-08,0.0018447863503623682,1.7881364752366604e-12,0.0020847218991959906,7.761147147712116e-13,0.0010289119509984586,3.2205517514187416e-14,0.0009133899911217324,3.631109115644023e-14
0.3285,0.112680498,144.99555344161098,138.19087609288948,5.5108580690937526e-08,156.83431861816538,2.0735392974723987e-08,0.0018345166908099932,1.7548680289534888e-12,0.0020852989092035416,8.102422375250307e-13,0.001028802076384329,2.3518319418686566e-14,0.0009133522162656049,3.9817705046909485e-14
0.327,0.112165975,144.99578050051673,138.23698788179945,5.3171170809087454e-08,156.84652243346636,1.843475119853667e-08,0.0018349103313037055,1.736881857760964e-12,0.0020855646381488695,6.937693076761743e-13,0.0010286909172907948,2.2758882397006214e-14,0.0009133014885704053,3.456938795833806e-14
0.32625,0.111908714,144.9959260353431,138.25207086078208,5.3276354662491124e-08,156.85147162265514,1.787189078667658e-08,0.0018350999176427179,1.786558321422813e-12,0.0020856515481599202,7.426368905254812e-13,0.0010286382190198774,3.4724044456225215e-14,0.0009132829011949933,3.501621695921196e-14
0.3255,0.111651452,144.9960678836867,138.26802677907807,5.041835123829637e-08,156.85618964002097,1.9411739961458272e-08,0.001835292477708687,1.6532198022759244e-12,0.002085737418900304,7.449779605726483e-13,0.0010285863267525898,2.4644666309692067e-14,0.0009132642172509466,3.499452921785996e-14
0.32475,0.111394191,144.9962167140053,138.2863403784619,5.6285548162162784e-08,156.86059762287164,1.918272011376244e-08,0.001835504322547134,1.8430530002151615e-12,0.0020858044744670773,7.639657783097568e-13,0.001028551185206877,2.4610765959478424e-14,0.0009132463402805268,3.604638509418318e-14
0.324,0.111136929,144.9963632999363,138.29995943004474,5.341491888873651e-08,156.8649719002029,1.798765795569739e-08,0.0018356683281653152,1.7739207147693072e-12,0.0020858780589540055,7.376660287594237e-13,0.0010285036104003332,2.8101403138611698e-14,0.0009132286109054452,3.203131993333762e-14
0.32325,0.110879668,144.99650908865272,138.2998663721007,5.178844094697278e-08,156.8692438290606,1.7267815333410978e-08,0.001835641884156901,1.8614983476173203e-12,0.0020859534731227265,6.740916465961819e-13,0.001028449764479529,2.782482736417764e-14,0.000913210457821814,3.231759949612059e-14
0.3225,0.110622407,144.9966543137333,138.30020413727482,5.371488591636901e-08,156.8735160694892,1.8540976857306728e-08,0.0018356129952687632,1.9739192848516986e-12,0.0020860317038800145,7.06766494490245e-13,0.0010283958550295173,2.7099253463483504e-14,0.0009131933598555341,3.3768166017585855e-14
0.321,0.110107884,144.9969488921459,138.32194411804116,5.6268473199901417e-08,156.88274137445273,1.8510734937480486e-08,0.001835826591612108,1.8113252714395838e-12,0.0020862388757986097,7.397172731307278e-13,0.001028333247963156,2.5690095535775944e-14,0.0009132063182293314,3.4381001024130356e-14
0.3195,0.109593361,144.99725377341474,138.30241854747322,5.4027793211561324e-08,156.89125166745745,1.9825071276600654e-08,0.0018355319832488396,1.850575316408117e-12,0.002086386824872555,8.243991384570264e-13,0.0010282220603917431,3.2900322174416896e-14,0.0009131720741952507,4.090559650985886e-14
0.31875,0.1093361,144.99739655607354,138.33577033002496,5.8459276856239014e-08,156.89537324065316,2.1213660158120704e-08,0.0018360780760208163,1.8995309815294962e-12,0.0020864372436559513,8.179898397405042e-13,0.0010281353123879813,2.483440195867393e-14,0.0009131577698853911,3.7714895909290096e-14
0.318,0.109078838,144.99755317573738,138.32722898147648,5.527387635672267e-08,156.8996699913877,1.8247762842998585e-08,0.001835949291973137,1.8160379338273926e-12,0.0020865218147928725,7.326584778745694e-13,0.0010280794709192367,2.957149508856032e-14,0.0009131423731483208,3.53115763111788e-14
0.3165,0.108564315,144.99732275532804,147.18292306566767,4.496567467169524e-08,156.9046788107871,1.6841943454267566e-08,0.0019503541046739482,1.6131342913496443e-12,0.002087122100242588,6.820758117143543e-13,0.00103037160939397,2.436396908224584e-14,0.0009131749482608829,3.107717785718415e-14
0.31575,0.108307054,144.99744352572372,147.14570777637604,4.8324984573860017e-08,156.90886055586978,2.007819883564842e-08,0.001949595456467537,1.5799611476991738e-12,0.0020872232868894875,8.080283529870504e-13,0.0010303871025464267,2.5913813697165293e-14,0.0009131590146482763,3.7045704961865366e-14
0.315,0.108049793,144.99760123711457,147.175066837773,4.6242073884159266e-08,156.91323281420628,1.729898498948992e-08,0.001950009462660222,1.6296328552246572e-12,0.002087312252808923,6.86924284007354e-13,0.0010303471242640815,2.4243069677662803e-14,0.0009131441229224735,3.1651351469206116e-14
0.31425,0.107792531,144.9977519868416,147.19527654217677,4.372103711016413e-08,156.9175127172387,1.905335228814845e-08,0.0019502822582723393,1.57613947098086e-12,0.0020874054810412295,7.651765774594075e-13,0.0010302924617952849,2.836365265835133e-14,0.0009131292345833061,3.544829554149838e-14
0.3135,0.10753527,144.99789552101478,147.21351142558848,4.842846511511652e-08,156.9208004610239,1.9470396632969698e-08,0.0019505681435677128,1.7332986577710576e-12,0.0020874659074152243,7.669939533426367e-13,0.00103024480796105,2.7118741795111642e-14,0.0009131167549128719,3.71192644854687e-14
0.31275,0.107278008,144.99830472568505,147.03028666944078,4.4229062202974073e-08,156.92518505116968,2.1369038945786398e-08,0.0019490045559680629,1.5032972290072715e-12,0.0020876678125199164,8.491961802136694e-13,0.001028516137103605,2.3224430058099522e-14,0.000913109583639408,3.737933112026005e-14
0.312,0.107020747,144.99844308558002,147.0713707130233,4.094166889423504e-08,156.92830244399573,1.9531481057384307e-08,0.0019495507942199686,1.4912950506181916e-12,0.002087737714378355,8.473498722466377e-13,0.001028471943952265,2.978764240481109e-14,0.000913097287743741,3.690888776584868e-14
0.31125,0.106763485,144.9986055396361,147.5359963093679,4.177325222572134e-08,156.93147084093573,1.846734672963465e-08,0.0019562740589083986,1.4689410579273779e-12,0.002087714847628304,7.309189132397077e-13,0.0010284767498577937,2.1946986351916006e-14,0.000913081059736973,3.33388709378908e-14
0.3105,0.106506224,144.99874423974364,147.56239824044056,4.163841428164323e-08,156.93468880298786,1.8509056005740258e-08,0.001956657943175182,1.391129818489143e-12,0.0020877782669995455,7.101353704766044e-13,0.0010284347092631518,2.2469869432990005e-14,0.0009130684633606483,3.568912146947869e-14
0.30975,0.106248963,144.99879132618324,147.6522787613541,4.420927375368624e-08,156.9371927451261,2.0015929567349063e-08,0.0019576632557206297,1.536652020194072e-12,0.0020877671755297586,7.764737915145185e-13,0.0010298862609214848,3.166251031083674e-14,0.0009130622297926741,3.709266715203167e-14
0.309,0.105991701,144.99894439138708,147.63927165931682,4.433521015667133e-08,156.94031067065777,2.0823763226328668e-08,0.001957432917154412,1.5619904210810155e-12,0.0020878275844293487,8.308060375469671e-13,0.001029870085786504,2.154504455295438e-14,0.000913049292010922,3.609590201621701e-14
0.30825,0.10573444,144.99499874273673,143.97701556264755,4.661961699462092e-08,156.81171355974422,1.892103052074166e-08,0.001928495159816448,1.5681833907040888e-12,0.0020848085154363183,7.470768279189123e-13,0.001035101863230544,1.8554556168507673e-14,0.0009133031867052743,3.350956698116271e-14
0.3075,0.105477178,144.99523634823308,143.17888017011154,4.8044324155001504e-08,156.8198604545328,1.78283471445445e-08,0.001913278670296483,1.5845363823450203e-12,0.002084642468093346,6.723946529231303e-13,0.0010340333967582534,2.142222078945022e-14,0.0009132722760204442,3.5740144018252866e-14
0.30675,0.105219917,144.9954092777906,143.56000546872033,3.915665361930839e-08,156.82570777016852,1.9097455869720783e-08,0.0019196504821102738,1.4147329811160635e-12,0.0020849245286821898,7.737526110689944e-13,0.001032801018591457,1.8800804078965267e-14,0.0009132531940842569,3.232309726440473e-14
0.306,0.104962656,144.995556996071,143.51952854863882,4.407111492499969e-08,156.82914276773192,1.926349652484886e-08,0.001919533690033859,1.4818573964459335e-12,0.0020849128260864423,7.235762084317155e-13,0.0010326656021570325,1.9482881909808777e-14,0.0009132364366426917,3.766957346889172e-14
0.30525,0.104705394,144.99572492907328,143.56117906307014,5.1895863380786894e-08,156.83454265938357,1.7380198572564578e-08,0.0019191284441014093,1.82178329801221e-12,0.0020850806425113176,6.733629960954966e-13,0.0010326510503454456,2.1850105629805525e-14,0.0009132175712116438,3.321497207380058e-14
0.3045,0.104448133,144.99588563128836,143.48864013299843,4.810911436883917e-08,156.83860395571682,1.8943561943505258e-08,0.0019182357325300268,1.5821113940546206e-12,0.00208514136530371,7.821153033126662e-13,0.0010326916324292284,2.845098469121851e-14,0.0009132018363578787,3.449408040946411e-14
0.30375,0.104190871,144.99605057346642,143.43212817421963,4.994923259940121e-08,156.84249709318945,2.1919910655899994e-08,0.0019173604815970464,1.6337468366702162e-12,0.0020851758600945506,8.739992978027562e-13,0.001032602947367784,1.9896412754499782e-14,0.0009131848715551789,3.863192086382039e-14
0.30225,0.103676349,144.99638238738657,143.40538176404453,4.90990980616974e-08,156.8499797484051,1.6867809564010432e-08,0.0019167078955920846,1.5623969098729904e-12,0.002085273165662125,6.427331352193011e-13,0.0010324414612750234,2.853272465966324e-14,0.0009131534085173887,3.3616984567394864e-14
0.30075,0.103161826,144.99671459737513,143.3071606118633,4.878491791680412e-08,156.855625143617,1.825892956788266e-08,0.0019150932048951597,1.62095642480321e-12,0.0020853448950401495,7.437515640342822e-13,0.0010326305169704746,2.090617792375543e-14,0.0009131277793579466,3.243711644703838e-14
0.29925,0.102647303,144.99703224931105,143.33275113419705,5.061103408010566e-08,156.86086583245256,1.7727281957517593e-08,0.001915270014969895,1.6774291945437386e-12,0.0020854014287441337,6.851105930134136e-13,0.0010324506419839186,2.5950223829522984e-14,0.0009131000690060305,3.393985187639844e-14
0.2985,0.102390041,144.9971929515261,143.30675581220947,4.6360005752488226e-08,156.86363137857865,1.775322000823946e-08,0.001915042827343178,1.6016679189874846e-12,0.002085439762404061,7.443168327634633e-13,0.0010323835922597135,2.518712042323754e-14,0.0009130875261855212,3.1880699434992146e-14
0.29775,0.10213278,144.99732087146424,142.92251964534603,5.116241578061114e-08,156.86630482897237,1.9306198400435476e-08,0.0019079024295421386,1.6661717735015772e-12,0.0020853422655611256,7.654586147859897e-13,0.0010335966332944199,2.1665216241196157e-14,0.0009130740808041131,3.6513090885721305e-14
0.297,0.101875519,144.997457535374,143.71678697841662,5.503597583082781e-08,156.8677829745833,1.8289968223907254e-08,0.0019210612846247387,1.9322551248678002e-12,0.0020852490519787967,7.523101955615416e-13,0.001032481962783869,2.3098820945020344e-14,0.0009130576886181263,3.4200354801963463e-14
0.29625,0.101618257,144.99760816831161,143.7162973440629,4.5847762089774704e-08,156.87041300514107,1.7339557905135215e-08,0.0019210677217168257,1.5694666643129714e-12,0.0020852722142658976,6.903139065878883e-13,0.0010324141018921722,2.708117866340797e-14,0.0009130465534954083,3.329983423850523e-14
0.2955,0.101360996,144.9977511845492,143.7736216453565,5.223238106832548e-08,156.87332549527977,2.067582820326834e-08,0.0019217310033331153,1.69619568816449e-12,0.002085310075049112,8.369496994287071e-13,0.0010323910322416316,2.756652632726708e-14,0.0009130355383653778,3.8958750520078586e-14
0.29475,0.101103734,144.99789125566275,143.75049931834573,4.675682373794655e-08,156.8758558334333,1.7664557127260146e-08,0.00192152833219734,1.5209612908809616e-12,0.0020853263446169662,7.163185940533773e-13,0.001032299508701597,2.4869955944640765e-14,0.0009130244018787273,3.2361240301244704e-14
0.294,0.100846473,144.99803139786553,143.7541342378924,4.988392824592946e-08,156.8786235293197,2.1865032219744015e-08,0.0019215850869251884,1.7573807343433747e-12,0.002085355053046947,8.508310005586527e-13,0.0010322365644743158,2.007057037953047e-14,0.000913013264071907,3.958348369533226e-14
0.29325,0.100589212,144.99822656310934,143.65586276183194,5.1063574793180395e-08,156.88243364769113,2.038825727630454e-08,0.0019178582298573679,1.6735477083180456e-12,0.002085581771713083,8.172204025840593e-13,0.0010336315340436952,2.7286161739079083e-14,0.0009130122820595983,3.995817968914818e-14
0.2925,0.10033195,144.99835992644907,143.63372297324264,4.8419458133896975e-08,156.88526929866106,1.885518700475304e-08,0.0019176412933544868,1.6865012431840552e-12,0.0020856021378545158,7.343062079428478e-13,0.0010335319663755142,2.5389897021564705e-14,0.0009129996575880896,3.443253898010165e-14
0.291,0.099817427,144.99859743546725,143.18501556284963,5.3109585867026274e-08,156.89376516194523,2.024687576560654e-08,0.001914695944196674,1.7663142192785213e-12,0.0020858319499079537,8.004019562850948e-13,0.001031597960124018,2.256504068490703e-14,0.0009129603687983938,3.478882594938253e-14
0.29025,0.099560166,144.99872636080977,142.77769640479104,4.784808133880478e-08,156.89686563844236,1.7912484957898556e-08,0.0019067340905222054,1.6751951151776347e-12,0.0020858181801533264,7.288702090908976e-13,0.0010332439268307362,2.262906857022658e-14,0.0009129469695877419,3.529426457792655e-14
0.2895,0.099302905,144.99887209367037,142.75845512150224,5.4631077316667505e-08,156.89993863368431,2.0119577260994973e-08,0.0019064752552753123,1.761460658701501e-12,0.002085869584782975,8.455324301017546e-13,0.0010331635071576242,2.2117640375797154e-14,0.0009129349681026376,3.547109237253325e-14
0.28875,0.099045643,144.99898517627685,142.74124084774266,5.127574345963096e-08,156.903000813996,2.157862058082422e-08,0.001906537730147566,1.5724848139100442e-12,0.002085934955179854,8.737623021290793e-13,0.001033133559423762,2.0295542364532502e-14,0.0009129231753800767,3.8953249874649866e-14
0.2865,0.098273859,144.99938435229208,143.73024520750667,4.834422687643595e-08,156.9090295509093,1.875420361385753e-08,0.0019238896106060245,1.6145909348601212e-12,0.0020859132977000113,7.513100971408952e-13,0.0010314054917451132,1.9919295332029604e-14,0.0009128849349666913,3.5537285676283716e-14
0.28575,0.098016598,144.99952992774087,143.30952762440012,5.651102409914194e-08,156.91306523148594,1.838196972539851e-08,0.001916277625513216,1.7405258499883277e-12,0.002085884596243328,7.456697085216837e-13,0.0010341038740210506,2.460290090164309e-14,0.0009128636138453703,3.517451292605608e-14
0.2835,0.097244813,145.00005941533806,142.65519891262727,4.9015020548899186e-08,156.92514743876458,1.7967672300730307e-08,0.0019050409041621165,1.7223275848552847e-12,0.002086281657959652,7.283500997544565e-13,0.0010326622633732685,2.4862077845393605e-14,0.0009128398234408885,3.228931813173278e-14
0.28275,0.096987552,145.00020401584925,142.64118094626807,5.122528479415933e-08,156.92838312106554,1.6064543179511175e-08,0.0019047440818846517,1.57871853551477e-12,0.002086337179606988,6.454939612741862e-13,0.0010325249286652427,1.7161077368762097e-14,0.0009128278264732997,3.0943327188177574e-14
0.28125,0.096473029,145.0005140967853,142.61134081475544,5.328169103059806e-08,156.9347767738197,1.9861565952133434e-08,0.0019042585528509473,1.6924633010560357e-12,0.0020864111654664884,7.630422691804065e-13,0.0010324619918349344,2.2375349841851033e-14,0.0009128046659689786,3.6734529313511654e-14
0.2805,0.096215768,145.0006650648577,142.57238475159542,5.3128513454107054e-08,156.93793872229506,1.783058147486476e-08,0.0019038109642155398,1.840754317010604e-12,0.002086442461827475,6.719716232493445e-13,0.001032370258963708,2.4889768684945018e-14,0.0009127929184454598,3.120112129468865e-14
0.279,0.095701245,145.00097456692458,142.5508708250872,5.4428497902683514e-08,156.94414586400418,1.9588371564619125e-08,0.0019033454273360835,1.8210942434775955e-12,0.002086511913316244,7.801193503699919e-13,0.0010322237163676508,2.875853385010218e-14,0.0009127715677655656,3.964019158353342e-14
0.27825,0.095443983,145.00110547768693,142.4908278734831,5.168878219489404e-08,156.94734040375425,1.5578610996414147e-08,0.001902623642722161,1.6165887805491641e-12,0.0020865601632613713,6.22066464997338e-13,0.0010321244837566625,2.4845944793926046e-14,0.0009127594233447768,3.033356121437696e-14
